"contrast","train_or_test","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"SRN - Attn_AbsPE_H80","test",0.180066134999834,0.0364599048637541,59.1579977733357,4.93874396196912,0.000132749369037732,0.0687889657808907,0.291343304218777
"SRN - Attn_RoPE_H80","test",0.0891544499998995,0.0364599048637544,59.157996040776,2.44527379687515,0.198655914644741,-0.022122719331884,0.200431619331683
"GRU - LSTM","test",-0.0165973356251189,0.0362907176345538,58.0702897359593,-0.457343825279331,0.999254546132669,-0.127429996847807,0.0942353255975695
"GRU - Attn_AbsPE","test",0.124511939999842,0.036459904863756,59.1579977798174,3.41503743537237,0.0187909297159092,0.0132347707813205,0.235789109218364
"GRU - Attn_RoPE","test",-0.0290579956253336,0.0364599048637553,59.1579978245699,-0.796984954676063,0.984395013558023,-0.140335164840951,0.0822191735902834
"GRU - Attn_AbsPE_H80","test",0.14809334624979,0.0364599048637561,59.1579978012169,4.06181384189529,0.00263786871516603,0.0368161770326523,0.259370515466928
"GRU - Attn_RoPE_H80","test",0.0571816612498554,0.0364599048637563,59.1579959691215,1.56834367680147,0.702498652660249,-0.0540955080866028,0.168458830586314
"LSTM - Attn_AbsPE","test",0.141109275624961,0.0364599048637558,59.1579976616652,3.87025901883895,0.00484026279260497,0.0298321063987374,0.252386444851184
"LSTM - Attn_RoPE","test",-0.0124606600002147,0.0364599048637551,59.1579977029445,-0.341763371209504,0.999861772488563,-0.12373782922375,0.0988165092233201
"LSTM - Attn_AbsPE_H80","test",0.164690681874909,0.0364599048637558,59.1579976579947,4.51703542536189,0.000580655802222108,0.0534135126484466,0.275967851101371
"LSTM - Attn_RoPE_H80","test",0.0737789968749743,0.036459904863756,59.1579958587659,2.02356526026804,0.411258567880548,-0.0374981724686739,0.185056166218623
"Attn_AbsPE - Attn_RoPE","test",-0.153569935625176,0.0362907176345561,58.0702858729638,-4.23165882724088,0.00154407530347322,-0.264402597107945,-0.0427372741424065
"Attn_AbsPE - Attn_AbsPE_H80","test",0.023581406249948,0.0362907176345568,58.0702857652558,0.649791676411857,0.994703609762157,-0.0872512552400817,0.134414067739978
"Attn_AbsPE - Attn_RoPE_H80","test",-0.0673302787499866,0.0362907176345564,58.0702857575083,-1.85530303996728,0.517424584299951,-0.178162940240537,0.0435023827405641
"Attn_RoPE - Attn_AbsPE_H80","test",0.177151341875124,0.0362907176345559,58.070285841604,4.88145050365277,0.000167685337917112,0.066318680390238,0.287984003360009
"Attn_RoPE - Attn_RoPE_H80","test",0.086239656875189,0.0362907176345554,58.0702858301749,2.37635578727363,0.227253387853299,-0.0245930046104655,0.197072318360844
"Attn_AbsPE_H80 - Attn_RoPE_H80","test",-0.0909116849999346,0.0362907176345562,58.070285758505,-2.50509471637916,0.176587250134905,-0.201744346490414,0.0199209764905444
