"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"Attn_AbsPE - Attn_AbsPE_H80","test","noent",-0.00421770017232547,0.0289954683252966,119.068162741501,-0.145460667336275,0.999999162552389,-0.0911858022879989,0.082750401943348
"Attn_AbsPE - Attn_RoPE_H80","test","noent",0.0139965860201252,0.0289954683252967,119.068162865456,0.482716328741416,0.999029142215434,-0.0729715160939915,0.100964688134242
"Attn_RoPE - Attn_AbsPE_H80","test","noent",0.0366217262297464,0.0289954683252963,119.068162453383,1.26301551052365,0.867245476544313,-0.0503463758895362,0.123589828349029
"Attn_RoPE - Attn_RoPE_H80","test","noent",0.0548360124221971,0.0289954683252965,119.06816256513,1.89119250660133,0.490187120163154,-0.0321320896956851,0.141804114540079
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","noent",0.0182142861924507,0.0289954683252966,119.068162866454,0.628176996077693,0.995760431119824,-0.0687538159216532,0.105182388306555
"SRN - GRU","train","ent",0.000181733507461621,0.00629060974011989,144.667909606625,0.0288896490116962,0.999999999948358,-0.0186288646287628,0.018992331643686
"SRN - LSTM","train","ent",9.60528814993013e-05,0.0062906097401199,144.667909597106,0.015269248207642,0.999999999998948,-0.0187145452547427,0.0189066510177413
"SRN - Attn_AbsPE","train","ent",0.0363112416313456,0.00674879602882466,186.389370711571,5.3804028861233,4.57409703935596e-06,0.0161942868996713,0.0564281963630199
"SRN - Attn_RoPE","train","ent",0.0298359088584334,0.00674879602882464,186.389370667032,4.42092318852161,0.000330856880808694,0.00971895412670729,0.0499528635901596
"SRN - Attn_AbsPE_H80","train","ent",0.067430939553412,0.00674879602882465,186.38937068929,9.99155097670889,4.81836792687318e-14,0.047313984821713,0.0875478942851109
"SRN - Attn_RoPE_H80","train","ent",0.0529775354958196,0.00674879602882466,186.389370096391,7.84992393747688,6.69897470828573e-12,0.03286058076342,0.0730944902282192
"GRU - LSTM","train","ent",-8.568062596232e-05,0.00629060974011988,144.667909568488,-0.0136204008040542,0.999999999999537,-0.0188962787622576,0.018724917510333
"GRU - Attn_AbsPE","train","ent",0.036129508123884,0.00674879602882464,186.389370713251,5.3534746004431,5.20201768827722e-06,0.0160125533922091,0.0562464628555589
