"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"SRN - LSTM","train","ent",0.00570255833332437,0.00851754053851619,206.405826822797,0.669507624593917,0.994090448905991,-0.0196597177289577,0.0310648343956064
"SRN - Attn_AbsPE","train","ent",0.032042761111108,0.00851754053851621,206.405826488647,3.76197342016878,0.00407014293539842,0.00668048504842508,0.057405037173791
"SRN - Attn_RoPE","train","ent",0.0214236541666635,0.0085175405385162,206.405826323789,2.51523947197974,0.159243701699365,-0.00393862189622156,0.0467859302295486
"SRN - Attn_AbsPE_H80","train","ent",0.015909922222223,0.0085175405385162,206.405826591127,1.86790096862804,0.503995366098434,-0.00945235384033679,0.0412721982847828
"SRN - Attn_RoPE_H80","train","ent",0.0254247861111112,0.0085175405385162,206.405826452221,2.9849915003211,0.0489885699521465,6.25100483809225e-05,0.0507870621738416
"GRU - LSTM","train","ent",-0.00297043750000956,0.00851754053851621,206.40582661635,-0.348743570585579,0.999854159211081,-0.0283327135625416,0.0223918385625224
"GRU - Attn_AbsPE","train","ent",0.0233697652777741,0.00851754053851623,206.405826502859,2.74372222498928,0.0928087733422164,-0.00199251078489744,0.0487320413404456
"GRU - Attn_RoPE","train","ent",0.0127506583333296,0.00851754053851621,206.405826260482,1.49698827680024,0.746400638111656,-0.012611617729631,0.0381129343962902
"GRU - Attn_AbsPE_H80","train","ent",0.00723692638888909,0.00851754053851621,206.405826420386,0.849649773448544,0.979237120789634,-0.018125349673879,0.0325992024516572
"GRU - Attn_RoPE_H80","train","ent",0.0167517902777773,0.00851754053851621,206.405826189169,1.9667403051416,0.439061071810747,-0.00861048578527246,0.0421140663408271
"LSTM - Attn_AbsPE","train","ent",0.0263402027777837,0.00851754053851621,206.405826737286,3.09246579557486,0.0360660711703806,0.000977926715399268,0.051702478840168
"LSTM - Attn_RoPE","train","ent",0.0157210958333392,0.00851754053851619,206.405826569636,1.84573184738583,0.518827975146068,-0.00964118022924277,0.0410833718959211
"LSTM - Attn_AbsPE_H80","train","ent",0.0102073638888986,0.0085175405385162,206.405826743017,1.19839334403412,0.894157111107305,-0.0151549121734789,0.0355696399512762
"LSTM - Attn_RoPE_H80","train","ent",0.0197222277777869,0.0085175405385162,206.405826663377,2.31548387572718,0.241621678995689,-0.00564004828468451,0.0450845038402583
"Attn_AbsPE - Attn_RoPE","train","ent",-0.0106191069444445,0.00851754053851621,206.405826440245,-1.24673394818904,0.874834877639743,-0.0359813830071876,0.0147431691182986
"Attn_AbsPE - Attn_AbsPE_H80","train","ent",-0.016132838888885,0.00851754053851621,206.405826574929,-1.89407245154074,0.486585891373655,-0.0414951149514646,0.00922943717369457
"Attn_AbsPE - Attn_RoPE_H80","train","ent",-0.00661797499999678,0.0085175405385162,206.405826605496,-0.776981919847683,0.986920608458294,-0.0319802510625357,0.0187443010625422
"Attn_RoPE - Attn_AbsPE_H80","train","ent",-0.0055137319444405,0.00851754053851621,206.40582641135,-0.647338503351699,0.995080471699828,-0.0308760080072217,0.0198485441183407
"Attn_RoPE - Attn_RoPE_H80","train","ent",0.00400113194444772,0.00851754053851619,206.405825942829,0.469752028341358,0.999183480679571,-0.0213611441188964,0.0293634080077918
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",0.00951486388888823,0.00851754053851619,206.405826536954,1.11709053169306,0.922317039209971,-0.0158474121737442,0.0348771399515206
"SRN - GRU","test","ent",0.218697308333385,0.0541422271959038,58.1523845027646,4.03931126700919,0.00287633046411007,0.0533539726463316,0.384040644020439
"SRN - LSTM","test","ent",0.130949516666497,0.0541422271959039,58.1523847606009,2.4186207965306,0.209584566349246,-0.0343938189947157,0.296292852327711
"SRN - Attn_AbsPE","test","ent",0.349704287499906,0.0541422271959037,58.1523845402206,6.45899338855354,4.79735933311964e-07,0.184360951816612,0.515047623183199
"SRN - Attn_RoPE","test","ent",0.365942443749889,0.0541422271959037,58.1523845683544,6.75891005417626,1.51633992584443e-07,0.200599108069417,0.531285779430361
"SRN - Attn_AbsPE_H80","test","ent",0.408883166666731,0.0541422271959031,58.1523845477033,7.55201970519733,7.09366554385582e-09,0.243539830984174,0.574226502349289
"SRN - Attn_RoPE_H80","test","ent",0.399453610416761,0.0541422271959028,58.1523847684733,7.37785700930658,1.39011299138403e-08,0.234110274756322,0.5647969460772
"GRU - LSTM","test","ent",-0.0877477916668879,0.054142227195904,58.1523846733446,-1.62069047047858,0.669760421396839,-0.253091127336855,0.0775955440030789
"GRU - Attn_AbsPE","test","ent",0.13100697916652,0.0541422271959035,58.1523846850435,2.41968212154436,0.209154290202344,-0.0343363565022673,0.296350314835308
"GRU - Attn_RoPE","test","ent",0.147245135416503,0.0541422271959036,58.152384726495,2.71959878716707,0.111570187566883,-0.0180982002481419,0.312588471081149
"GRU - Attn_AbsPE_H80","test","ent",0.190185858333346,0.0541422271959031,58.1523846821646,3.51270843818809,0.014323794895112,0.0248425226642716,0.35552919400242
"GRU - Attn_RoPE_H80","test","ent",0.180756302083376,0.0541422271959027,58.1523848103837,3.33854574229733,0.0234457436055853,0.0154129664271404,0.346099637739611
"LSTM - Attn_AbsPE","test","ent",0.218754770833408,0.0541422271959038,58.1523847094084,4.04037259202293,0.00286659403334122,0.0534114351670565,0.38409810649976
"LSTM - Attn_RoPE","test","ent",0.234992927083391,0.054142227195904,58.15238478869,4.34028925764564,0.00107612074651353,0.0696495914249722,0.400336262741811
"LSTM - Attn_AbsPE_H80","test","ent",0.277933650000234,0.0541422271959034,58.1523846995803,5.13339890866668,6.80398442690633e-05,0.1125903143329,0.443276985667567
"LSTM - Attn_RoPE_H80","test","ent",0.268504093750264,0.054142227195903,58.15238492418,4.95923621277592,0.000126978646463272,0.103160758105431,0.433847429395097
"Attn_AbsPE - Attn_RoPE","test","ent",0.0162381562499832,0.0541422271959035,58.1523846691836,0.299916665622722,0.999935568719551,-0.149105179420392,0.181581491920358
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.0591788791668254,0.054142227195903,58.152384718548,1.09302631664372,0.927693911873578,-0.106164456498613,0.224522214832263
"Attn_AbsPE - Attn_RoPE_H80","test","ent",0.0497493229168555,0.0541422271959031,58.1523848730209,0.918863620752934,0.968040225517283,-0.115594012733109,0.21509265856682
"Attn_RoPE - Attn_AbsPE_H80","test","ent",0.0429407229168422,0.0541422271959031,58.1523846880312,0.793109651020996,0.984766641706985,-0.122402612751653,0.208284058585337
"Attn_RoPE - Attn_RoPE_H80","test","ent",0.0335111666668723,0.0541422271959029,58.1523848960606,0.618946955130213,0.995937460674462,-0.131832168980785,0.198854502314529
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",-0.00942955624996992,0.0541422271959026,58.152384894956,-0.174162695890788,0.999997423219264,-0.174772891897736,0.155913779397796
