"contrast","train_or_test","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"SRN - GRU","test",-0.0341654999999882,0.0273659237570461,91.3432147832031,-1.24846872714068,0.872990687522149,-0.116675177660934,0.048344177660958
"SRN - LSTM","test",-0.00660393333332075,0.0273659237570461,91.3432147824542,-0.241319583871909,0.999982726033361,-0.0891136109942759,0.0759057443276344
"SRN - Attn_AbsPE","test",-0.0365693749999795,0.0273659237570461,91.3432147803063,-1.33631063671161,0.833020046007935,-0.119079052660987,0.0459403026610281
"SRN - Attn_RoPE","test",0.00753259999999698,0.0273659237570461,91.3432147818124,0.275254731646233,0.999962411056208,-0.0749770776609833,0.0900422776609772
"SRN - Attn_AbsPE_H80","test",0.0236011749999902,0.0273659237570461,91.3432147822047,0.862429319379853,0.9771339459968,-0.0589085026609743,0.106110852660955
"SRN - Attn_RoPE_H80","test",0.0108415083333462,0.0273659237570461,91.3432148002612,0.396168184549399,0.999683759051415,-0.0716681693272487,0.0933511859939411
"GRU - LSTM","test",0.0275615666666675,0.0273659237570461,91.3432147839575,1.00714914326877,0.951150495986931,-0.0549481109942604,0.110071244327595
"GRU - Attn_AbsPE","test",-0.00240387499999134,0.0273659237570461,91.3432147809927,-0.0878419095709275,0.999999958405595,-0.084913552660979,0.0801058026609963
"GRU - Attn_RoPE","test",0.0416980999999852,0.0273659237570461,91.3432147825484,1.52372345878691,0.729935326950188,-0.040811577660973,0.124207777660943
"GRU - Attn_AbsPE_H80","test",0.0577666749999784,0.0273659237570461,91.3432147831853,2.11089804652053,0.35521732167735,-0.0247430026609655,0.140276352660922
"GRU - Attn_RoPE_H80","test",0.0450070083333344,0.0273659237570461,91.3432148027018,1.64463691169008,0.654007643750969,-0.0375026693272098,0.127516685993879
"LSTM - Attn_AbsPE","test",-0.0299654416666588,0.0273659237570461,91.343214779993,-1.0949910528397,0.928074027286998,-0.112475119327668,0.0525442359943504
"LSTM - Attn_RoPE","test",0.0141365333333177,0.0273659237570461,91.3432147822208,0.516574315518141,0.998556431000387,-0.0683731443276485,0.096646210994284
"LSTM - Attn_AbsPE_H80","test",0.030205108333311,0.0273659237570461,91.343214781965,1.10374890325176,0.925442837880688,-0.0523045693276581,0.11271478599428
"LSTM - Attn_RoPE_H80","test",0.017445441666667,0.0273659237570461,91.3432148026588,0.637487768421308,0.995353187316462,-0.0650642359938875,0.0999551193272215
"Attn_AbsPE - Attn_RoPE","test",0.0441019749999765,0.0273659237570461,91.3432147800692,1.61156536835784,0.675280942082944,-0.0384077026610412,0.126611652660994
"Attn_AbsPE - Attn_AbsPE_H80","test",0.0601705499999697,0.0273659237570461,91.3432147800535,2.19873995609146,0.306462981150481,-0.0223391276610372,0.142680227660977
"Attn_AbsPE - Attn_RoPE_H80","test",0.0474108833333258,0.0273659237570461,91.3432147977358,1.73247882126101,0.596352217526677,-0.0350987943273314,0.129920560993983
"Attn_RoPE - Attn_AbsPE_H80","test",0.0160685749999932,0.0273659237570461,91.3432147813534,0.58717458773362,0.997044238231632,-0.0664411026609901,0.0985782526609765
"Attn_RoPE - Attn_RoPE_H80","test",0.00330890833334924,0.0273659237570461,91.3432148018164,0.120913452903166,0.999999718408204,-0.079200769327223,0.0858185859939215
"Attn_AbsPE_H80 - Attn_RoPE_H80","test",-0.012759666666644,0.0273659237570461,91.3432148003364,-0.466261134830454,0.999193097076384,-0.0952693443272446,0.0697500109939566
