"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"Attn_RoPE - Attn_RoPE_H80","test","noent",0.160549832500299,0.0511290191269659,57.1999795197162,3.14009216765169,0.0402245474974111,0.00431683576847014,0.316782829232128
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","noent",-0.0220064824998316,0.0511290191269665,57.1999795254991,-0.430410809274159,0.999472704659237,-0.178239479231099,0.134226514231436
"SRN - GRU","train","ent",0.038293632499999,0.0143549112236341,68.0810012841864,2.66763283335057,0.122557837755319,-0.00531983119600243,0.0819070961960005
"SRN - LSTM","train","ent",0.0182661599999874,0.0143549112236341,68.0810012786164,1.27246763950123,0.862000040296414,-0.0253473036961183,0.0618796236960931
"SRN - Attn_AbsPE","train","ent",0.0765772774997247,0.0147774135924231,76.2853315461645,5.18204874085602,3.50349569935293e-05,0.0318251226553945,0.121329432344055
"SRN - Attn_RoPE","train","ent",0.0685155574997201,0.014777413592423,76.285331551662,4.63650537160649,0.000280983584470373,0.0237634026554765,0.113267712343964
"SRN - Attn_AbsPE_H80","train","ent",0.103423648749726,0.0147774135924231,76.2853315513473,6.9987652509608,1.80026193952187e-08,0.0586714939054796,0.148175803593973
"SRN - Attn_RoPE_H80","train","ent",0.0704882049997108,0.0147774135924226,76.2853311409672,4.76999608617946,0.000170775927452849,0.025736050149008,0.115240359850414
"GRU - LSTM","train","ent",-0.0200274725000116,0.0143549112236341,68.0810012752234,-1.39516519384934,0.802508010244753,-0.0636409361961849,0.0235859911961617
"GRU - Attn_AbsPE","train","ent",0.0382836449997257,0.0147774135924231,76.2853315542029,2.59068643915841,0.143399021867206,-0.00646850984447696,0.0830357998439284
"GRU - Attn_RoPE","train","ent",0.0302219249997211,0.0147774135924231,76.285331553995,2.04514306990886,0.395643344581999,-0.0145302298444844,0.0749740798439266
"GRU - Attn_AbsPE_H80","train","ent",0.0651300162497274,0.0147774135924231,76.2853315548228,4.40740294926317,0.000647660039070908,0.0203778614055331,0.109882171093922
"GRU - Attn_RoPE_H80","train","ent",0.0321945724997118,0.0147774135924226,76.2853311458637,2.17863378448175,0.319207646061039,-0.012557582350918,0.0769467273503415
"LSTM - Attn_AbsPE","train","ent",0.0583111174997373,0.0147774135924231,76.2853315491068,3.94596233874347,0.00319888547026781,0.0135589626554536,0.103063272344021
"LSTM - Attn_RoPE","train","ent",0.0502493974997327,0.014777413592423,76.2853315491721,3.40041896949393,0.0177433013333358,0.0054972426554488,0.0950015523440166
"LSTM - Attn_AbsPE_H80","train","ent",0.085157488749739,0.0147774135924231,76.2853315498358,5.76267884884825,3.39835353468931e-06,0.0404053339054681,0.12990964359401
"LSTM - Attn_RoPE_H80","train","ent",0.0522220449997234,0.0147774135924226,76.2853311480668,3.53390968406686,0.0119007914587944,0.00746989014912976,0.096974199850317
"Attn_AbsPE - Attn_RoPE","train","ent",-0.00806172000000462,0.0143549112236352,68.0810017372451,-0.561600129350234,0.997652416717846,-0.0516751836872823,0.0355517436872731
"Attn_AbsPE - Attn_AbsPE_H80","train","ent",0.0268463712500017,0.0143549112236352,68.0810017298675,1.87018720156203,0.506726705832287,-0.0167670924374136,0.0704598349374169
"Attn_AbsPE - Attn_RoPE_H80","train","ent",-0.00608907250001395,0.0143549112236352,68.0810017203143,-0.424180435890705,0.99952184331333,-0.0497025361876135,0.0375243911875857
"Attn_RoPE - Attn_AbsPE_H80","train","ent",0.0349080912500063,0.0143549112236351,68.0810017398189,2.43178733091227,0.201610624831338,-0.00870537243722017,0.0785215549372328
"Attn_RoPE - Attn_RoPE_H80","train","ent",0.00197264749999067,0.0143549112236351,68.0810017284366,0.137419693459528,0.999999381939936,-0.0416408161874541,0.0455861111874354
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",-0.0329354437500156,0.0143549112236352,68.0810017279039,-2.29436763745274,0.261803287937133,-0.0765489074374699,0.0106780199374387
"SRN - GRU","test","ent",0.0404761925000845,0.0511290191269621,57.1999837702565,0.791648132337043,0.984895612681428,-0.11575680381595,0.196709188816119
"SRN - LSTM","test","ent",0.019206914999962,0.0511290191269619,57.1999836867443,0.375655847264897,0.999759623054705,-0.137026081324248,0.175439911324172
"SRN - Attn_AbsPE","test","ent",0.0904580037498203,0.0512492446103212,57.7392071742892,1.76506023528009,0.576350970120038,-0.0660899944609405,0.247006001960581
"SRN - Attn_RoPE","test","ent",0.000847338749791443,0.0512492446103207,57.7392071998403,0.0165336827154093,0.999999999998129,-0.15570065945851,0.157395336958093
"SRN - Attn_AbsPE_H80","test","ent",0.172593707499908,0.0512492446103213,57.7392071354569,3.36773173560394,0.0216836234338023,0.0160457092854188,0.329141705714398
"SRN - Attn_RoPE_H80","test","ent",0.0127768199998707,0.0512492446103215,57.7392062839148,0.249307479495951,0.999978308341537,-0.143771178296538,0.169324818296279
"GRU - LSTM","test","ent",-0.0212692775001225,0.0511290191269633,57.1999836285891,-0.415992285072137,0.999566523981883,-0.177502273830017,0.134963718829772
