"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"SRN - Attn_AbsPE_H80","train","ent",0.0649033349992558,0.0171731416676387,78.159876844171,3.77935128326348,0.0054470259604289,0.0129293772691924,0.116877292729319
"SRN - Attn_RoPE_H80","train","ent",0.0404313687493535,0.0171731416676398,78.1598757036032,2.35433734443246,0.232249368489965,-0.0115425890005747,0.0924053264992817
"GRU - LSTM","train","ent",7.10374999894573e-05,0.0166132149454893,68.6145279197411,0.00427596345575153,1,-0.050391860878329,0.0505339358783079
"GRU - Attn_AbsPE","train","ent",0.0322552212492863,0.0171731416676386,78.1598768529392,1.87823648541075,0.500669301049591,-0.0197187364806197,0.0842291789791923
"GRU - Attn_RoPE","train","ent",0.0364826737493359,0.0171731416676387,78.1598768957901,2.1244030041448,0.348997678868192,-0.015491283979826,0.0884566314784978
"GRU - Attn_AbsPE_H80","train","ent",0.0544784599992581,0.0171731416676385,78.1598768727097,3.1723059795121,0.0337551415742011,0.0025045022696993,0.106452417728817
"GRU - Attn_RoPE_H80","train","ent",0.0300064937493558,0.0171731416676397,78.1598757501351,1.7472920406811,0.586952272805952,-0.0219674639997588,0.0819804514984704
"LSTM - Attn_AbsPE","train","ent",0.0321841837492969,0.0171731416676387,78.159876875755,1.87409993885657,0.503368596418095,-0.0197897739802117,0.0841581414788054
"LSTM - Attn_RoPE","train","ent",0.0364116362493464,0.0171731416676388,78.1598769279843,2.12026645759062,0.3513502617548,-0.0155623214792549,0.0883855939779477
"LSTM - Attn_AbsPE_H80","train","ent",0.0544074224992687,0.0171731416676387,78.159876884106,3.16816943295791,0.0341423734202104,0.00243346476990637,0.106381380228631
"LSTM - Attn_RoPE_H80","train","ent",0.0299354562493663,0.0171731416676398,78.1598757216624,1.74315549412693,0.589684668746634,-0.0220385015002475,0.0819094139989802
"Attn_AbsPE - Attn_RoPE","train","ent",0.00422745250004956,0.0166132149454887,68.6145271000754,0.254463239891898,0.999975882298276,-0.046235445896253,0.0546903508963521
"Attn_AbsPE - Attn_AbsPE_H80","train","ent",0.0222232387499718,0.0166132149454886,68.6145270912787,1.33768441706743,0.831747610646523,-0.028239659646528,0.0726861371464716
"Attn_AbsPE - Attn_RoPE_H80","train","ent",-0.00224872749993051,0.0166132149454886,68.6145271035806,-0.135357756298769,0.999999435679339,-0.0527116258961606,0.0482141708962996
"Attn_RoPE - Attn_AbsPE_H80","train","ent",0.0179957862499223,0.0166132149454887,68.6145271266375,1.08322117717552,0.930963545481877,-0.0324671121457988,0.0684586846456433
"Attn_RoPE - Attn_RoPE_H80","train","ent",-0.00647617999998007,0.0166132149454887,68.6145270977037,-0.389820996190667,0.99970652744743,-0.0569390783963345,0.0439867183963744
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",-0.0244719662499023,0.0166132149454885,68.6145270866548,-1.4730421733662,0.75953232826154,-0.0749348646465018,0.0259909321466971
"SRN - GRU","test","ent",0.0386919462499736,0.0377400868905496,58.1693295863486,1.02522144059139,0.946056197628041,-0.0765601988578744,0.153944091357822
"SRN - LSTM","test","ent",-0.0118209237500895,0.0377400868905499,58.169329697811,-0.313219304035291,0.999916884163644,-0.127073068850166,0.103431221349987
"SRN - Attn_AbsPE","test","ent",0.0997048249989569,0.0379898939511324,59.7203569818586,2.62450916886502,0.137052217297241,-0.0162041387193209,0.215613788717235
"SRN - Attn_RoPE","test","ent",-0.00517288500088756,0.037989893951133,59.720357117259,-0.136164765491094,0.999999408086308,-0.121081848710158,0.110736078708383
"SRN - Attn_AbsPE_H80","test","ent",0.157143869998879,0.0379898939511323,59.7203570953503,4.13646508729451,0.00205403750537669,0.0412349062881496,0.273052833709609
"SRN - Attn_RoPE_H80","test","ent",0.0100635874991615,0.0379898939511332,59.7203571717479,0.264901700228655,0.999969055491681,-0.105845376206476,0.125972551204799
"GRU - LSTM","test","ent",-0.0505128700000631,0.0377400868905492,58.1693296247092,-1.3384407446267,0.830953090701811,-0.16576501510523,0.0647392751051038
"GRU - Attn_AbsPE","test","ent",0.0610128787489833,0.0379898939511316,59.7203568620633,1.60602919364469,0.679002213346028,-0.054896084977276,0.176921842475243
"GRU - Attn_RoPE","test","ent",-0.0438648312508612,0.0379898939511322,59.7203569616338,-1.15464474071147,0.907952895274041,-0.159773794970486,0.0720441324687637
"GRU - Attn_AbsPE_H80","test","ent",0.118451923748906,0.0379898939511314,59.7203570056649,3.11798511207421,0.0420602452921112,0.00254296003221249,0.234360887465599
"GRU - Attn_RoPE_H80","test","ent",-0.0286283587508121,0.0379898939511324,59.7203570770153,-0.753578274991703,0.988342847847871,-0.144537322462758,0.0872806049611334
"LSTM - Attn_AbsPE","test","ent",0.111525748749046,0.037989893951132,59.7203570556712,2.93566886215862,0.0667648655469398,-0.00438321496432119,0.227434712462414
"LSTM - Attn_RoPE","test","ent",0.00664803874920191,0.0379898939511326,59.7203571611316,0.174994927802469,0.999997355647038,-0.109260924957141,0.122557002455545
"LSTM - Attn_AbsPE_H80","test","ent",0.168964793748969,0.0379898939511317,59.7203571414898,4.44762478058813,0.000727641836759885,0.0530558300413124,0.284873757456625
"LSTM - Attn_RoPE_H80","test","ent",0.021884511249251,0.0379898939511327,59.7203571820311,0.576061393522222,0.997270710938328,-0.0940244524557088,0.137793474954211
"Attn_AbsPE - Attn_RoPE","test","ent",-0.104877709999844,0.0377400868905568,58.1693262230603,-2.77894723199714,0.0974703380715874,-0.220129855342379,0.01037443534269
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.0574390449999224,0.0377400868905561,58.1693262656217,1.52196377200964,0.730652100030424,-0.0578131003396436,0.172691190339488
"Attn_AbsPE - Attn_RoPE_H80","test","ent",-0.0896412374997954,0.0377400868905561,58.1693261731509,-2.37522604968424,0.227708221220274,-0.20489338284581,0.0256109078462193
"Attn_RoPE - Attn_AbsPE_H80","test","ent",0.162316754999767,0.0377400868905565,58.1693263878134,4.30091100400679,0.00122634335268068,0.0470646096687286,0.277568900330805
"Attn_RoPE - Attn_RoPE_H80","test","ent",0.015236472500049,0.0377400868905566,58.1693262425983,0.403721182312952,0.999635788770874,-0.100015672841123,0.130488617841221
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",-0.147080282499718,0.0377400868905558,58.1693262799547,-3.89718982169391,0.00450457684235928,-0.262332427838285,-0.0318281371611506
