"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"GRU - Attn_AbsPE","test","ent",0.0554973449992938,0.0304960117875438,128.541717392166,1.81982304394183,0.537272802251092,-0.0358557157533709,0.146850405751958
"GRU - Attn_RoPE","test","ent",-0.0417468425004818,0.0304960117875439,128.541713914459,-1.36892793691578,0.817212528596188,-0.133099903292477,0.049606218291513
"GRU - Attn_AbsPE_H80","test","ent",0.125284719374292,0.0304960117875441,128.541714262174,4.10823291409743,0.00134736909019884,0.033931658586229,0.216637780162354
"GRU - Attn_RoPE_H80","test","ent",-0.0281638656256138,0.0304960117875441,128.541713035826,-0.92352619161556,0.968152980252287,-0.119516926427536,0.0631891951763087
"LSTM - Attn_AbsPE","test","ent",0.091388418749256,0.0304960117875436,128.541716847469,2.99673345439171,0.0498423795353703,3.53579904371626e-05,0.182741479508075
"LSTM - Attn_RoPE","test","ent",-0.00585576875051959,0.0304960117875436,128.541713965629,-0.192017526465917,0.99999563081839,-0.0972088295419341,0.0854972920408949
"LSTM - Attn_AbsPE_H80","test","ent",0.161175793124254,0.0304960117875438,128.541714855029,5.28514332454732,1.07129416637708e-05,0.0698227323428891,0.252528853905619
"LSTM - Attn_RoPE_H80","test","ent",0.00772720812434845,0.0304960117875438,128.54171267684,0.253384218834302,0.999977349499034,-0.0836258526816282,0.0990802689303251
"Attn_AbsPE - Attn_RoPE","test","ent",-0.0972441874997756,0.0303873902123322,126.725524139485,-3.20014936525581,0.0281026149414059,-0.188292623562727,-0.00619575143682441
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.0697873743749979,0.0303873902123322,126.725524003454,2.29658993047306,0.25383358967945,-0.0212610616895359,0.160835810439532
"Attn_AbsPE - Attn_RoPE_H80","test","ent",-0.0836612106249075,0.0303873902123321,126.725523783533,-2.75315550431689,0.0938142766650744,-0.17470964669198,0.00738722544216541
"Attn_RoPE - Attn_AbsPE_H80","test","ent",0.167031561874773,0.0303873902123322,126.725520851403,5.49673929572887,4.20777902643277e-06,0.0759831257736975,0.258079997975849
"Attn_RoPE - Attn_RoPE_H80","test","ent",0.013582976874868,0.0303873902123322,126.725519690297,0.446993860938924,0.999375897915453,-0.0774654592396706,0.104631412989407
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",-0.153448584999905,0.0303873902123322,126.725520030621,-5.04974543478995,3.05925759939152e-05,-0.244497021110492,-0.0624001488893186
